id,idFinal,replica,Book,Página,Segmento,Atributo,Propuesta,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8
371,371_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Ten en cuenta que la reducción del límite del crédito puede afectar tu calificación crediticia y puedes incurrir en recargos si superas el nuevo límite.,6,La reducción del crédito puede afectar tu calificación crediticia y hacerte pagar recargos por superar el nuevo límite.,Vivian,6.0,,,,,,,,
372,372_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Usa una tarjeta que cobre una tasa de interés baja y que sea gratuita o que el costo anual sea bajo.,6,"Usa una tarjeta con una tasa de interés baja, gratuita o de bajo costo anual.",Vivian,6.0,,,,,,,,
373,373_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Investiga por Internet o en las ofertas que recibes por correo electrónico.,17,Investiga por Internet o en las ofertas recibidas por correo electrónico.,Vivian,17.0,,,,,,,,
377,377_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"Ten cuidado con las tarjetas que ofrecen tasas de interés extre  madamente bajas o que no cobran intereses ""por tiempo limitado"" .",21,Ten cuidado con las tarjetas de tasas de interés extremadamente bajas o que no cobran intereses por tiempo limitado.,Vivian,21.0,,,,,,,,
378,378_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"No bien termine el plazo y comiencen a cobrar intereses, las tasas estarán muy por encima de las tasas de interés promedio.",6,"Cuando termine el plzao y cobren los intereses, las tasas subirán más del interés promedio.",Vivian,6.0,,,,,,,,
383,383_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,19.0,"Al analizar tu deuda, recuerda tener en cuenta el monto que pediste prestado junto con los intereses correspondientes.",6,"Al analizar tu deuda, recuerda el monto de tu préstamos junto con los intereses.",Vivian,6.0,,,,,,,,
385,385_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,19.0,"Al calcular la relación entre endeudamiento e ingresos, no olvides incluir las deudas que estás pagando a tus amigos y familiares, o la mantención de tus hijos.",5,"Al calcular la relación entre endeudamiento e ingresos, debes incluir hasta las deudas con tus amigos o familiares.",Vivian,5.0,,,,,,,,
387,387_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,19.0,Calcula cuánto puedes pagar cada mes por deuda de consumo.,6,Calcula cuánto puedes pagar mensualmente por deuda de consumo.,Vivian,6.0,,,,,,,,
403,403_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,19.0,Sigue leyendo y averígualo.,12,Lee y averígualo.,Vivian,12.0,,,,,,,,
413,413_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,Pides dinero prestado para cancelar otras deudas.,1,Pides dinero prestado para pagar otras deudas.,Vivian,1.0,,,,,,,,
423,423_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,Las personas o las tiendas se niegan a darte crédito.,6,Las personas o las tiendas no te dan crédito.,Vivian,6.0,,,,,,,,
425,425_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,Utilizas dinero de tu cuenta de jubilación o usas las tarjetas de crédito para pagar facturas mensuales comunes.,5,Usas dinero de tu cuenta de pensión o las tarjetas de crédito para pagar facturas mensuales comunes.,Vivian,5.0,,,,,,,,
429,429_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,Debes conseguir otro empleo solo para poder pagar tus facturas.,6,Debes conseguir otro empleo para pagar tus facturas.,Vivian,6.0,,,,,,,,
433,433_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,Probablemente a estas alturas ya sabes si tu endeudamiento es excesivo para tu propia comodidad y bienestar.,5,Porbablemente ya sabes si tu endeudamiento es excesivo.,Vivian,5.0,,,,,,,,
435,435_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,"Requerirá paciencia y no siempre será fácil, pero puedes retomar el control.",5,"No será fácil, pero lo puedes controlar.",Vivian,5.0,,,,,,,,
436,436_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,20.0,En el futuro podrás lograr el equilibrio.,6,En el futuro lograrás el equilibrio.,Vivian,6.0,,,,,,,,
446,446_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,21.0,Vende los artículos que uses muy poco.,17,Vende los artículos de poco uso.,Vivian,17.0,,,,,,,,
458,458_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,21.0,"Limita el exceso de gastos: corta las otras tarjetas, congélalas en un cubo de hielo, mantenlas en una caja de seguridad o dáselas a un familiar de confianza para que las guarde.",5,Limita el exceso de gastos.,Vivian,5.0,,,,,,,,
466,466_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,21.0,Los pagos automáticos eliminan la posibilidad de que olvides los pagos o te atrases.,6,Los pagos automáticos evitan olvidar los pagos o retrasarlos.,Vivian,6.0,,,,,,,,
475,475_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,22.0,"Pueden suspender pagos, reducirlos, exonerar los recargos por pagos atrasados o condonarte parte del préstamo.",1,"Pueden suspender pagos, reducirlos, exonerar recargos por pagos atrasados o perdonarte parte del préstamo.",Vivian,1.0,,,,,,,,
476,476_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,22.0,Obtén un acuerdo por escrito.,1,Pide un acuerdo escrito.,Vivian,1.0,,,,,,,,
502,502_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,23.0,"Ordena las hojas, de la deuda que tiene la tasa de interés más alta a la más baja.",17,"Ordenas las hojas, de la deuda con tasa de interés más alta a la más baja.",Vivian,17.0,,,,,,,,
523,523_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,"A menudo detendrá las llamadas de las agencias de cobros, pero puede afectar gravemente tu crédito durante años.",6,"Seguido detendrá las llamadas de los cobradores, pero afectará gravemente tu crédito por años.",Vivian,6.0,,,,,,,,
531,531_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,"Por ejemplo, los solicitantes deben reunir los requisitos según una ""prueba de insuficiencia de medios"" .",21,"Por ejemplo, los solicitantes deben reunir los requisitos según una prueba de insuficiencia de medios.",Vivian,21.0,,,,,,,,
532,532_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,"Además, deben recibir asesoría crediticia de forma obligatoria a través de un programa aprobado por el gobierno.",6,"Además, deben recibir asesoría crediticia obligatoriamente en un programa aprobado por el gobierno.",Vivian,6.0,,,,,,,,
535,535_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,Entregas los pagos a plazos al órgano judicial y un administrador fiduciario los traslada a los acreedores.,1,Entregas los pagos a plazos al órgano judicial y un administrador fiduciario los traslada a los fiadores.,Vivian,1.0,,,,,,,,
537,537_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,"En tanto hagas los pagos en fecha, puedes conservar tus activos.",6,"Si pagas puntualmente, conservas tus recursos.",Vivian,6.0,,,,,,,,
542,542_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,¿Pueden hacer eso?,21,Pueden hacer eso.,Vivian,21.0,,,,,,,,
553,553_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,"Las entidades crediticias están dispuestas a prestarme el dinero, pero quieren cobrarme una tasa de interés alta.",6,"Las entidades crediticias me prestan el dinero, pero me cobran una tasa de interés alta.",Vivian,6.0,,,,,,,,
554,554_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,24.0,¿Es correcto?,21,Es correcto.,Vivian,21.0,,,,,,,,
12686,12686_LibroBAC.pdf,0,LibroBAC.pdf,278.0,"Menor probabilidad de error, al ser un equipo robot para dispensar efectivo o recibir sobres.",5,Menor probabilidad de error.,Vivian,5.0,,,,,,,,
12688,12688_LibroBAC.pdf,0,LibroBAC.pdf,278.0,"Mucha seguridad y mayor conveniencia por estar ubicados en lugares estratégicos, como gasolineras, centros comerciales y cerca de las principales paradas de buses en lobbys, 24 horas.",5,Son seguros y están el lugares estratégicos.,Vivian,5.0,,,,,,,,
12694,12694_LibroBAC.pdf,0,LibroBAC.pdf,278.0,NUNCA le revele su clave o PIN a nadie.,5,Nunca le dé su clave a nadie.,Vivian,5.0,,,,,,,,
12700,12700_LibroBAC.pdf,0,LibroBAC.pdf,279.0,NUNCA anote su clave en un papel o en su tarjeta de débito.,1,Nunca escriba su clave en un papel o en la tarjeta de débito.,Vivian,1.0,,,,,,,,
12701,12701_LibroBAC.pdf,0,LibroBAC.pdf,279.0,La clave debe memorizarse.,6,Memorice la clave.,Vivian,6.0,,,,,,,,
12709,12709_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Los pagos en el ciberespacio necesitan unos medios especíﬁcos o una adaptación de los medios preexistentes.,1,Los pagos en internet necesitan medios específicos o adaptar los preexistentes.,Vivian,1.0,,,,,,,,
12710,12710_LibroBAC.pdf,0,LibroBAC.pdf,279.0,¿Qué características deben tener los medios de pago en Internet?,21,Cuáles características deben tener los medios de pago en internet.,Vivian,21.0,,,,,,,,
12711,12711_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Es la pregunta que surge ahora.,17,Es la pregunta surgida.,Vivian,17.0,,,,,,,,
12713,12713_LibroBAC.pdf,0,LibroBAC.pdf,279.0,"Facilidad de uso se refiere rapidez, que sea como sacar monedas del bolsillo.",5,"Facilidad de uso, es rápido.",Vivian,5.0,,,,,,,,
12715,12715_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Universalidad es que o acepten en todas partes.,17,Universalidad. Lo aceptan en todas partes.,Vivian,17.0,,,,,,,,
12717,12717_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Que sirva para pagar cualquier cosa.,6,Sirve para pagar cualquier cosa.,Vivian,6.0,,,,,,,,
12723,12723_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Seguridad se refiere a que no lo van a robar.,5,Seguridad.,Vivian,5.0,,,,,,,,
12728,12728_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Acreditación del pago se refiere a un recibo.,6,Acreditación del pago con un recibo.,Vivian,6.0,,,,,,,,
12729,12729_LibroBAC.pdf,0,LibroBAC.pdf,279.0,Que no puedan decir “no recuerdo haber cobrado”.,21,Que no digan: no recuerdo haber cobrado.,Vivian,21.0,,,,,,,,
12735,12735_LibroBAC.pdf,0,LibroBAC.pdf,280.0,"Por tanto, es necesario que haya diversidad.",6,"Por eso, se necesita diversidad.",Vivian,6.0,,,,,,,,
12753,12753_LibroBAC.pdf,0,LibroBAC.pdf,281.0,"Otros países de la región ofrecen servicios de transferencia interbancarios similares, Ejemplo: ACH en Panamá.",5,Otros países de la región ofrecen servicios de transferencia interbancarios similares.,Vivian,5.0,,,,,,,,
12757,12757_LibroBAC.pdf,0,LibroBAC.pdf,281.0,"Utilizar un navegador de Internet seguro: es recomendable que el navegador tenga la última versión en cuanto a capacidad de encriptación cuando envíe información transaccional para realizar pagos electrónicos, debe buscar el símbolo de “candado” en la barra de estatus del navegador y la frase ‘https’ en la barra de dirección del sitio web.",5,Utilizar un navegador de internet seguro.,Vivian,5.0,,,,,,,,
12762,12762_LibroBAC.pdf,0,LibroBAC.pdf,281.0,"Si no se siente cómodo con la política, es importante considerar alternativas.",6,"Si no le parece bien la política, considere alternativas.",Vivian,6.0,,,,,,,,
12794,12794_LibroBAC.pdf,0,LibroBAC.pdf,282.0,Ley de gastar: esta ley es un arte.,5,La ley de gastar. Es un arte.,Vivian,5.0,,,,,,,,
12796,12796_LibroBAC.pdf,0,LibroBAC.pdf,282.0,Su objetivo consiste en desarrollar hábitos,6,Su objetivo es desarrollar hábitos.,Vivian,6.0,,,,,,,,
12809,12809_LibroBAC.pdf,0,LibroBAC.pdf,283.0,"La letra de cambio es otro medio de pago, aunque no tan utilizado como lo antes mencionado pues requiere del conocimiento legal de su uso, para no cometer errores en el proceso y aprovechar al máximo sus ventajas.",5,La letra de cambio es otro medio de pago. No es tan usada porque requiere conocimiento legal de su uso.,Vivian,5.0,,,,,,,,
12810,12810_LibroBAC.pdf,0,LibroBAC.pdf,283.0,¿Qué es una Letra de Cambio?,21,Qué es una letra de cambio.,Vivian,21.0,,,,,,,,
12835,12835_LibroBAC.pdf,0,LibroBAC.pdf,284.0,Sino que esto sucede hasta cuando el título es cubierto por el librado.,5,Esto sucede cuando el título es cubierto por el librado.,Vivian,5.0,,,,,,,,
12839,12839_LibroBAC.pdf,0,LibroBAC.pdf,284.0,"Permiten el traslado o porte de dinero en grandes cantidades en un solo documento, incluso al exterior.",5,Permiten el traslado de dinero en grandes cantidades en un solo documento.,Vivian,5.0,,,,,,,,
12844,12844_LibroBAC.pdf,0,LibroBAC.pdf,284.0,"Algunos comercios no aceptan los cheques como medio de pago, pues se arriesgan a que los mismos no tengan fondos y su deuda quede pendiente.",5,Algunos comercios no los aceptan como medio de pago por el riesgo de falta de fondos.,Vivian,5.0,,,,,,,,
12878,12878_LibroBAC.pdf,0,LibroBAC.pdf,285.0,"Esta modalidad tiene aplicación en el hogar, cuando se mantiene un patrimonio común, un dinero en el banco.",6,Esta modalidad se usa en el hogar cuando tenemos dinero en común en el banco.,Vivian,6.0,,,,,,,,
12881,12881_LibroBAC.pdf,0,LibroBAC.pdf,285.0,Tiene dos maneras: el cheque de caja y el cheque certiﬁcado.,1,Hay dos tipos: el cheque de caja y el cheque certificado.,Vivian,1.0,,,,,,,,
12890,12890_LibroBAC.pdf,0,LibroBAC.pdf,285.0,"Es una anotación del banco en el cheque, o lo ﬁrman personas autorizadas para ello.",5,Es una anotación den banco en el cheque.,Vivian,5.0,,,,,,,,
12853,12853_LibroBAC.pdf,0,LibroBAC.pdf,285.0,El cheque no es negociable a partir de la inserción de la cláusula.,6,El cheque no es negociable por la cláusula.,Vivian,6.0,,,,,,,,
12856,12856_LibroBAC.pdf,0,LibroBAC.pdf,285.0,"Si roban ese cheque, quien lo tiene no podrá cobrarlo porque deberá depositarlo a nombre de la persona de quien es la cuenta.",6,"Si alguien roba ese cheque, no lo podrá cobrar porque deberá depositarlo a nombre del dueño de la cuenta.",Vivian,6.0,,,,,,,,
12858,12858_LibroBAC.pdf,0,LibroBAC.pdf,285.0,Son cheques que se entregan a la persona o empresa que será beneﬁciaria y sólo podrá cobrarlo o depositarlo en una de sus cuentas.,17,Son cheques entregados a la persona o empresa beneficiaria y solo podrá cobrarlo o depositarlo en una de sus cuentas.,Vivian,17.0,,,,,,,,
12865,12865_LibroBAC.pdf,0,LibroBAC.pdf,285.0,Otra modalidad de cheques son los Cheques Posfechados.,5,Otra modalidad son los cheques posfechados.,Vivian,5.0,,,,,,,,
12901,12901_LibroBAC.pdf,0,LibroBAC.pdf,286.0,Es muy importante llevar este control para no girar cheques que después no puedan ser cobrados por no tener fondos disponibles en la cuenta.,5,Es importante llevar este control para no entregar cheques sin fondos disponibles en la cuenta.,Vivian,5.0,,,,,,,,
12914,12914_LibroBAC.pdf,0,LibroBAC.pdf,286.0,"Veamos, entonces, estos importantes aspectos sobre las tarjetas de crédito.",16,Veamos algunos aspectos importantes sobre las tarjetas de crédito.,Vivian,16.0,,,,,,,,
12925,12925_LibroBAC.pdf,0,LibroBAC.pdf,287.0,"Los diferentes tipos de tarjeta más conocidos son, entonces:",5,Los tipos de tarjetas más conocidos son:,Vivian,5.0,,,,,,,,
12941,12941_LibroBAC.pdf,0,LibroBAC.pdf,287.0,"El banco cobra una cuota, llamada interés, por usar su dinero.",5,El banco cobra interés por usar su dinero.,Vivian,5.0,,,,,,,,
12945,12945_LibroBAC.pdf,0,LibroBAC.pdf,288.0,"De todos los tipos de crédito que ofrece un banco, por lo general la tarjeta de crédito es el de mayor costo.",19,La tarjeta de crédito es el tipo de crédito de mayor costo ofrecido por el banco.,Vivian,19.0,,,,,,,,
12954,12954_LibroBAC.pdf,0,LibroBAC.pdf,288.0,"Obviamente, cuanto más rápido se pague la totalidad del saldo, tantos menos intereses pagará.",5,Cuanto más rápido paguemos el saldo total menos intereses pagaremos.,Vivian,5.0,,,,,,,,
12960,12960_LibroBAC.pdf,0,LibroBAC.pdf,288.0,"Si tiene un saldo grande, pagar solamente el mínimo cada mes puede ser una manera cara de usar su tarjeta de crédito.",6,"Si tiene un saldo grande, no pague solamente el mínimo mensualmente.",Vivian,6.0,,,,,,,,
12972,12972_LibroBAC.pdf,0,LibroBAC.pdf,289.0,Es importante recordar que hay muchas posibilidades de controlar el gasto de su dinero.,5,Hay muchas formas de controlar los gastos.,Vivian,5.0,,,,,,,,
12973,12973_LibroBAC.pdf,0,LibroBAC.pdf,289.0,"Por supuesto, usted tiene determinados gastos ﬁjos, como por ejemplo, el alquiler o pago de su casa que deberá pagar inevitablemente.",5,"Por supuesto, usted tiene gastos fijos.",Vivian,5.0,,,,,,,,
12978,12978_LibroBAC.pdf,0,LibroBAC.pdf,289.0,No cargue su tarjeta con más de lo que puede pagar en uno o dos meses.,6,No exceda su capacidad de pago con el uso de la tarjeta.,Vivian,6.0,,,,,,,,
12996,12996_LibroBAC.pdf,0,LibroBAC.pdf,290.0,Trate de poner en práctica estas sugerencias cuando vaya de compras con su tarjeta de crédito:,6,Practique estas sugerencias cuando compre con su tarjeta de crédito.,Vivian,6.0,,,,,,,,
12998,12998_LibroBAC.pdf,0,LibroBAC.pdf,290.0,Sepa exactamente cuánto ha gastado.,10,Sepa cuánto gastó.,Vivian,10.0,,,,,,,,
13003,13003_LibroBAC.pdf,0,LibroBAC.pdf,290.0,Este es el monto que deberá pagar para mantener su cuenta activa.,6,Este es el monto a pagar para mantener su cuenta activa.,Vivian,6.0,,,,,,,,
13004,13004_LibroBAC.pdf,0,LibroBAC.pdf,290.0,Asegúrese de pagar por lo menos esa cantidad todos los meses.,6,Pague mínimo esa cantidad mensualmente.,Vivian,6.0,,,,,,,,
13016,13016_LibroBAC.pdf,0,LibroBAC.pdf,290.0,Es posible que el prestamista informe el retraso del pago a las agencias de información sobre consumidores.,6,El prestamista puede informar el retraso del pago a las agencias de información sobre consumidores.,Vivian,6.0,,,,,,,,
13021,13021_LibroBAC.pdf,0,LibroBAC.pdf,290.0,"Aún cuando no logre ahorrar el costo total de su compra, antes de poder realizarla, al menos estará bien encaminado.",5,Incluso si no ahorra el costo total de su compra.,Vivian,5.0,,,,,,,,
13022,13022_LibroBAC.pdf,0,LibroBAC.pdf,290.0,"Algunos minoristas ofrecen ﬁnanciamiento sin interés, que abarca desde unos pocos meses a un año o más, sobre las compras más importantes.",16,Algunos minoristas ofrecen financiamiento sin interés sobre las compras más importantes.,Vivian,16.0,,,,,,,,
